,ticker,price,volatility,drift
1869,JRO,8.1483,0.00631,-0.000232
1870,OMCL,48.310001,0.0201,-0.001338
1871,DHIL,189.020004,0.014413,0.000251
1872,SMMYY,8.685,0.020635,5.4e-05
1873,CPF,20.375,0.013661,-0.00025
1874,AKZOY,22.6,0.015252,-0.000716
1875,RIO,70.599998,0.016656,-7.8e-05
1876,PMM,6.395,0.009176,-0.000405
1877,CPE,35.34,0.03371,-0.000146
1878,NEPT,0.5525,0.059641,-0.004072
1879,PRTS,5.88,0.031351,-0.001129
1880,NVFY,0.52,0.056045,-0.000888
1881,SGEN,130.725006,0.017724,-0.000105
1882,RKUNF,4.67,0.024429,-0.000925
1883,GT,10.595,0.026836,-0.00032
1884,NRIM,55.470001,0.011631,0.000409
1885,GS-PJ,24.601299,0.004232,-0.00014
1886,FFWM,14.355,0.014769,-0.000535
1887,VCEL,23.292999,0.029746,-0.000674
1888,AVK,11.85,0.011413,-0.000607
1889,SFBC,39.349998,0.013403,-8.2e-05
1890,PWOD,26.58,0.009587,0.000186
1891,EOG,124.205002,0.019486,0.000694
1892,VRNT,37.5,0.012505,-0.000172
1893,HES,133.669998,0.019825,0.000755
1894,EBKDY,15.025,0.021341,-9.5e-05
1895,PCF,6.8998,0.010154,-0.000426
1896,STZ-B,310.0,0.012525,0.000442
1897,PPT,3.65,0.006702,-0.000312
1898,PBHC,18.370001,0.013424,0.000278
1899,USEG,2.4201,0.040573,-8.6e-05
1900,CYIO,0.0102,0.089838,9e-05
1901,TRN,29.85,0.015588,0.000238
1902,MTD,1483.555054,0.014334,0.000201
1903,SGC,9.458,0.019651,-0.0011
1904,IGGHY,9.9,0.014208,-0.000194
1905,XEL,70.5,0.01003,0.000119
1906,THQ,20.34,0.010213,-0.000141
1907,BRO,57.900002,0.012843,0.00019
1908,APOG,45.740002,0.01636,0.000263
1909,AXGN,10.71,0.028932,-0.00055
1910,INT,27.105,0.019785,-4.2e-05
1911,SPB,58.900002,0.019493,-0.000287
1912,KRO,9.95,0.015576,-0.000373
1913,SMIT,0.7922,0.043784,-0.001627
1914,BLH,14.55,0.005074,-0.000151
1915,ASTE,41.43,0.017667,-0.000417
1916,ONB,18.174999,0.012809,0.000116
1917,ELTK,4.22,0.021387,-0.000244
1918,FLC,15.8801,0.007979,-0.00055
1919,MMM,124.665001,0.011483,-0.000575
1920,CPIX,2.147,0.048079,0.000763
1921,PH,290.809998,0.013958,2.3e-05
1922,VBF,15.85,0.00664,-0.00035
1923,SIEN,0.2674,0.051522,-0.003309
1924,TKGSF,17.17,0.008646,-0.000189
1925,ADUS,103.529999,0.018717,0.000382
1926,EPR-PE,27.49,0.010799,-0.000374
1927,HYT,9.08,0.007515,-0.00039
1928,DX,13.145,0.011648,-0.000422
1929,FMX,79.040001,0.011253,-2.7e-05
1930,PNW,77.910004,0.010577,-3.2e-05
1931,FSS,46.029999,0.012852,0.000262
1932,APDN,1.4024,0.071046,0.000438
1933,BLCM,1.019,0.039008,-0.000861
1934,CXE,3.6,0.007164,-0.000504
1935,ESGR,219.205002,0.011726,-5.4e-05
1936,MAN,85.644997,0.014993,-0.00034
1937,PGPHF,929.25,0.030141,-0.000261
1938,NCCGF,3.07,0.014027,0.000488
1939,EGO,8.06,0.021893,-4.9e-05
1940,BGX,10.8501,0.00591,-0.000446
1941,TDF,10.3028,0.013944,-0.00104
1942,XIN,4.6493,0.049066,-0.001186
1943,FBR,17.01,0.01342,0.000717
1944,WMC,9.03,0.023,-0.001486
1945,LXP,10.52,0.012423,-0.00011
1946,RELL,25.700001,0.022668,0.001794
1947,PGCPF,1.7,0.005138,2.1e-05
1948,VEOEY,26.1,0.016813,-8.5e-05
1949,WFC,42.5975,0.014913,2.4e-05
1950,AIQ,21.004999,0.01322,-0.000427
1951,BANF,92.919998,0.013012,0.000627
1952,HQCL,9.83,0.019598,0.000459
1953,KODK,3.76,0.028584,-0.000679
1954,EPR,40.709999,0.014152,-0.000256
1955,CRZBY,8.19,0.022455,0.000438
1956,YACAF,3.97,0.033343,0.001759
1957,MAYS,47.75,0.024234,0.000753
1958,AMIVF,7.87,0.012694,-0.000458
1959,FL,37.950001,0.025585,-0.000356
1960,F,13.295,0.019762,3.8e-05
1961,NWBI,14.305,0.010308,0.000105
1962,AET,212.699997,0.00803,0.000496
1963,ST,43.240002,0.01484,-0.000304
1964,ASUR,8.0304,0.02036,8.5e-05
1965,TTWO,100.985001,0.01796,-0.000623
1966,LRCX,456.380005,0.021382,-0.00022
1967,OLP,23.52,0.012874,-0.000188
1968,AXDX,0.7023,0.059048,-0.001631
1969,MON,10.04,0.002057,5.6e-05
1970,RNLSY,7.084,0.023522,4.8e-05
1971,BKT,12.61,0.006002,-0.00053
1972,CHSCP,28.125,0.00678,-6e-05
1973,PUK,26.02,0.018673,-0.000322
1974,QCRH,49.0,0.01234,7.9e-05
1975,BTSGY,23.5,0.013068,-0.000413
1976,FDP,26.52,0.01502,-0.000192
1977,CBD,3.21,0.022898,-0.000922
1978,CFBK,22.860001,0.015148,0.000357
1979,NSANY,6.76,0.019818,-0.000345
1980,HST,17.955,0.017051,0.000195
1981,MNOV,2.5725,0.026328,-0.000309
1982,ZAZA,0.03,0.086253,0.00372
1983,K,73.18,0.009263,0.000227
1984,MCD,274.420013,0.008425,0.000264
1985,NTIC,12.81,0.023519,-0.000159
1986,RWT,7.535,0.017153,-0.000504
1987,GROW,2.87,0.021137,-0.000834
1988,TSSI,0.5625,0.042965,0.001229
1989,ISD,12.4,0.006807,-0.000351
1990,EGHT,4.4499,0.030381,-0.002035
1991,ACLS,82.934998,0.027789,0.001392
1992,ADMP,0.1839,0.050142,-0.001218
1993,SYNT,40.990002,0.013579,0.001182
1994,BWG,8.34,0.007719,-0.000539
1995,GECFF,68.099998,0.018236,-0.001029
1996,DLHC,12.42,0.027305,0.000478
1997,GDV,21.07,0.009363,-0.000269
1998,MZDAY,3.8498,0.024211,3.4e-05
1999,COLM,87.860001,0.014244,-7.4e-05
2000,BPT,11.135,0.038018,0.001771
2001,LAYN,15.41,0.017174,0.000626
2002,RMGN,1.29,0.042613,-0.000114
2003,CLRB,1.78,0.04108,-0.001736
2004,DEX,8.1,0.00896,-0.000345
2005,ACCYY,5.28,0.019094,-0.000302
2006,DSM,5.84,0.006535,-0.000447
2007,AWR,95.949997,0.011364,0.000309
2008,FPLPF,1.984,0.043141,0.000967
2009,UNBK,36.5,0.008781,0.000307
2010,QCCO,0.62,0.053577,0.002219
2011,PFBC,73.32,0.011924,0.000249
2012,NC,42.0,0.02704,0.001023
2013,TOWN,31.959999,0.012655,0.000132
2014,EFR,11.205,0.007507,-0.000291
2015,EXTR,20.021,0.022609,0.001014
2016,TVPT,15.75,0.012484,0.000301
2017,COHR,35.424999,0.02125,-0.000757
2018,CIB,25.91,0.016128,1.2e-05
2019,FLXS,15.04,0.024609,-0.001115
2020,TAIT,3.53,0.018174,-0.000312
2021,ALLT,3.09,0.026569,-0.002172
2022,BOKF,104.025002,0.012925,0.000324
2023,NNGPF,43.07,0.016798,3.6e-05
2024,CYH,3.31,0.038305,-0.001402
2025,CUPUF,13.9985,0.01015,4e-06
2026,OXLC,5.0622,0.012647,-0.000451
2027,ABIO,2.22,0.02526,-0.000285
2028,CASY,246.309998,0.011804,0.000388
2029,BXMT,23.934999,0.01176,-0.000317
2030,TS,31.885,0.018191,0.000665
2031,GCRIF,0.04,0.045923,0.000288
2032,STRM,1.7726,0.032725,0.000569
2033,MNDO,2.135,0.015665,-0.00041
2034,TLK,23.49,0.010966,0.000179
2035,ATEC,9.78,0.030588,-0.000138
2036,EMF,12.335,0.009633,-0.000596
2037,TGOPY,8.35,0.024778,0.0003
2038,ACGBY,8.315,0.012799,2.8e-05
2039,ARCC,19.245001,0.010596,2.6e-05
2040,NHYDY,7.37,0.020834,0.000398
2041,ARKAY,87.839996,0.019605,-0.000291
2042,MCHX,1.75,0.039845,2.4e-05
2043,PIM,3.285,0.005616,-0.000321
2044,SLLDY,5.395,0.020813,-0.000403
2045,UVSP,26.559999,0.012,6.1e-05
2046,HURC,25.67,0.013878,-0.000324
2047,JBLU,7.655,0.021628,-0.000869
2048,DDF,8.2306,0.011057,-0.000378
2049,WSTG,32.700001,0.021294,0.000592
2050,ARW,107.495003,0.012747,-1.1e-05
2051,GAB,5.735,0.009858,-0.000197
2052,BXRBF,6.47,0.00404,-7.2e-05
2053,CUTR,50.255001,0.027689,0.000409
2054,OSGSF,16.34,0.007286,-0.000193
2055,ASMB,1.08,0.026858,-0.00137
2056,HEOFF,1.65,0.027075,0.000225
2057,LADR,10.455,0.013182,-6.1e-05
2058,TRV,185.770004,0.009987,0.000326
2059,AGPYY,16.120001,0.031897,-0.001446
2060,FINL,13.51,0.029343,7.2e-05
2061,STRL,31.6742,0.018013,0.000467
2062,CHH,120.910004,0.01431,0.00011
2063,PAM,26.328501,0.020144,0.000984
2064,UCTT,36.220001,0.025439,-0.00019
2065,WMS,87.860001,0.020447,-0.000166
2066,PCTY,213.169998,0.022543,0.000395
2067,ESYJY,4.597,0.026908,-0.001038
2068,STKL,8.635,0.028211,-7.9e-05
2069,TIGR,5.175,0.044219,-0.001243
2070,AMBC,16.4,0.022865,0.000315
2071,PBLOF,0.9556,0.006127,-4.3e-05
2072,CHKP,132.134995,0.012298,0.000245
2073,GD,247.600006,0.009864,0.000426
2074,LYG,2.23,0.01685,-6.3e-05
2075,CPCAY,5.33,0.022025,0.000537
2076,SWSKF,22.6,0.017423,0.001325
2077,TPHIF,1.81,0.009871,-0.000489
2078,PZZA,84.199997,0.016476,-0.000153
2079,WVFC,14.13,0.008473,-0.000164
2080,FUL,77.0,0.013204,0.000328
2081,BTO,33.737,0.016253,-3.5e-05
2082,IT,346.11499,0.016392,0.000589
2083,BCHHF,370.0,0.014107,-0.000375
2084,APTO,0.631,0.037692,-0.001601
2085,NSYS,13.77,0.035149,0.001384
2086,TTMI,16.055,0.019491,0.000342
2087,SRG,11.961,0.030072,-0.000124
2088,TYL,328.790009,0.016108,-0.000328
2089,TSI,4.716,0.00737,-0.000268
2090,GMED,72.773598,0.015448,1.4e-05
2091,NFLX,311.850006,0.026039,-0.000397
2092,RGR,58.580002,0.012914,-0.00049
2093,KMX,65.839996,0.020156,-0.000735
2094,APEI,13.21,0.022811,-0.000791
2095,LYTS,11.79,0.020978,0.000788
2096,PBPB,5.38,0.022348,-0.000261
2097,CPRT,63.84,0.013995,2.7e-05
2098,GWW,586.190002,0.011923,0.000449
2099,WEICY,11.085,0.024901,-0.000324
2100,DSL,12.0642,0.007824,-0.000529
2101,EXPE,94.260002,0.022232,-0.000537
2102,MRK,108.955002,0.010215,0.00051
2103,FIVN,69.190002,0.027628,-0.000964
2104,AHT,5.95,0.038708,-0.001967
2105,QDEL,95.629997,0.023418,-0.000132
2106,AEY,1.335,0.029284,-0.000541
2107,NTCT,34.895,0.013173,0.000344
2108,LPI,51.189999,0.037113,-0.000169
2109,BDMS,10.6,0.066488,0.002129
2110,PKG,134.904999,0.011543,5e-05
2111,AME,140.440002,0.01095,0.000125
2112,MCO,289.049988,0.014326,-0.000218
2113,ELON,8.47,0.031934,0.000994
2114,PYS,20.860001,0.01334,-1.5e-05
2115,BWFG,28.74,0.01074,0.000109
2116,MRCC,8.9695,0.011545,-0.000208
2117,ETN,158.259995,0.012008,0.000144
2118,PFSI,58.330002,0.015566,7.6e-05
2119,VMO,9.65,0.005644,-0.00046
2120,WY,31.844999,0.01362,-1e-05
2121,ISTR,21.785,0.010818,-2.5e-05
2122,PAG,125.324997,0.017436,0.000802
2123,PHI,29.940001,0.012942,0.000247
2124,PLUS,45.6651,0.015767,0.000183
2125,NEON,4.81,0.041683,0.000499
2126,PSBQ,21.99,0.012466,-0.000165
2127,IITSF,2.16,0.021559,-0.000113
2128,MMLP,3.22,0.030315,0.000566
2129,BSTG,6.9,0.072409,0.004956
2130,VIVO,33.619999,0.017752,0.00071
2131,EMO,28.209999,0.015583,0.00038
2132,VGM,9.974,0.005852,-0.000455
2133,XPLR,5.99,0.029186,0.001811
2134,UTMD,100.120003,0.017119,0.000352
2135,FSLR,152.335007,0.023289,0.00099
2136,FFA,16.190001,0.010193,-0.000268
2137,RHHBY,40.540001,0.010503,-0.000158
2138,NXC,13.3778,0.011496,-0.000286
2139,SUP,4.1816,0.027623,-0.000597
2140,BELFB,34.290001,0.023625,0.001456
2141,GEVO,1.87,0.043434,-0.000939
2142,ATRC,43.330002,0.022903,-0.000595
2143,STOR,32.006699,0.011914,-7.6e-05
2144,LPLA,219.615005,0.01741,0.00076
2145,CHY,11.74,0.01105,-0.000394
2146,ATOS,0.6771,0.035757,-0.002438
2147,NXGPY,36.540001,0.020345,-0.000384
2148,TSE,23.605,0.024273,-0.000953
2149,CMG,1540.0,0.01623,0.000133
2150,BPOP,66.599998,0.014209,-8.5e-05
2151,ASBFF,14.35,0.028681,-0.000683
2152,GOLD,16.525,0.015964,-0.000173
2153,PPSI,2.83,0.056946,0.000828
2154,KND,9.0,0.023299,0.000503
2155,MFM,5.245,0.007375,-0.000401
2156,FARM,5.0985,0.027077,-0.000878
2157,EWBC,66.410004,0.016468,1.7e-05
2158,OC,92.629997,0.016147,3.5e-05
2159,VBIV,0.5101,0.038267,-0.001878
2160,OGFGF,4.85,0.018092,0.000509
2161,SCMWY,54.889999,0.008213,-2.3e-05
2162,BEP,26.969999,0.012184,-0.000412
2163,TRIP,18.445,0.025417,-0.000757
2164,EGP,154.059998,0.012375,-1.3e-05
2165,MCY,34.41,0.013748,-0.000791
2166,MHLD,2.09,0.024235,-0.000377
2167,ATAX,18.940001,0.011901,-5e-06
2168,MQBKY,115.894997,0.01844,0.000167
2169,JAPAF,20.450001,0.014268,0.000173
2170,CSV,24.309999,0.018554,-0.000387
2171,JOF,6.47,0.008149,-0.000416
2172,TOUR,1.882,0.049231,0.000925
2173,CBUMF,0.9235,0.011469,-0.000211
2174,EFGSY,20.5,0.016376,0.000111
2175,ETX,18.42,0.010592,-0.000261
2176,GSL,17.33,0.021511,0.000163
2177,RFI,12.72,0.011428,-0.000279
2178,VPV,10.0818,0.005712,-0.000375
2179,PXD,216.759995,0.018218,0.00052
2180,SCFLF,5.35,0.019853,-0.000568
2181,DLR,107.415001,0.012979,-0.000372
2182,SCTBF,8.0,0.018357,-0.000781
2183,SIFY,1.34,0.023386,-0.001088
2184,MOS,47.07,0.022376,0.000788
2185,ELUXY,28.34,0.018856,-0.000742
2186,SIMO,66.279999,0.018305,0.000255
2187,PPG,130.880005,0.014145,-0.000258
2188,CSGP,81.5,0.019632,0.000164
2189,CPHC,25.5,0.02626,0.001104
2190,IPG,32.450001,0.015808,9.6e-05
2191,LXU,14.075,0.036561,0.002173
2192,NCLH,15.61,0.030595,-0.000404
2193,JVA,2.1737,0.019759,-0.001036
2194,ODP,46.5,0.016969,6.1e-05
2195,SMTUF,8.755,0.01083,-0.000524
2196,QRHC,6.59,0.030246,0.000472
2197,CEN,17.91,0.011624,0.000482
2198,FANG,132.690002,0.022588,0.000648
2199,NEE-PP,51.169998,0.00812,8.6e-05
2200,DPG,13.29,0.010033,-5.4e-05
2201,CNS,66.934998,0.014141,-0.000181
2202,MSFG,40.650002,0.011729,0.000718
2203,MANH,121.32,0.017366,-0.000112
2204,CBU,61.974998,0.010867,-0.000222
2205,CRAI,115.150002,0.014994,0.000503
2206,FIS,70.775002,0.01733,-0.00082
2207,LKQ,53.650002,0.01357,0.000186
2208,ATRA,4.335,0.047763,-0.000652
2209,AACAY,2.225,0.028912,-0.001225
2210,WRLD,71.32,0.02866,-0.000724
2211,CHUEF,9.5139,0.011862,-0.000297
2212,VIP,12100.0,0.025827,0.00132
2213,ESSA,21.299999,0.012105,0.000442
2214,JPM-PC,25.3291,0.004542,-0.000165
2215,UTI,5.9847,0.023664,0.00019
2216,SGRP,1.345,0.033768,0.000565
2217,HTLD,16.23,0.011576,-4.1e-05
2218,MNP,11.9,0.009072,-0.000375
2219,MO,46.580002,0.010382,1.8e-05
2220,INOD,3.05,0.032826,-0.000626
2221,PFMT,2.3936,0.034143,1.6e-05
2222,ZIJMF,1.38,0.025325,0.000402
2223,PLAY,35.580002,0.027407,0.000189
2224,MGF,3.3516,0.006116,-0.000354
2225,GPRE,29.99,0.027615,0.000195
2226,CHMG,45.049999,0.012114,8.2e-05
2227,IROQ,17.799999,0.021608,-0.000145
2228,HIFS,279.69101,0.014237,3.8e-05
2229,ITRN,22.834999,0.014263,-0.000131
2230,SCOR,1.28,0.027595,-0.001483
2231,HNRG,8.6,0.037075,0.002274
2232,CMCSA,36.169998,0.013481,-0.00055
2233,GALE,300.0,0.084038,0.000419
2234,SBKO,14.05,0.013042,-3.5e-05
2235,CHSYF,1.381,0.01402,-0.00085
2236,XOM,105.330002,0.014581,0.000805
2237,BGFV,11.025,0.033368,-0.000665
2238,IUSPF,12.75,0.009196,-0.00022
2239,NURO,1.5701,0.070402,0.001412
2240,PBNK,14.0,0.008055,5.7e-05
2241,BG,94.970001,0.013759,0.00034
2242,TNC,61.939999,0.011952,-0.000274
2243,IART,56.715,0.013643,-0.000178
2244,MOFG,33.744999,0.012898,0.000279
2245,DIS,94.315002,0.015323,-0.000747
2246,AMH,32.25,0.011206,-0.000199
2247,OCUL,2.73,0.035133,-0.001655
2248,CHKGF,5.91,0.015373,-5e-05
2249,WMB,32.720001,0.012211,0.000348
2250,ULTA,469.890015,0.016278,0.00054
2251,SVTRF,33.5,0.017481,0.000124
2252,BSRR,22.0,0.011053,-0.000143
2253,GLYC,2.16,0.036552,0.000576
2254,HEP,17.85,0.015939,-0.000217
2255,DRI,142.550003,0.015342,6.5e-05
2256,BARK,1.545,0.038073,-0.00189
2257,QURE,23.490499,0.029787,5.2e-05
2258,CDW,187.190002,0.012859,0.000169
2259,KRNNF,84.879997,0.012075,7.7e-05
2260,IBP,87.68,0.0203,-0.000274
2261,IRS,4.7,0.023014,0.000552
2262,LII,256.269989,0.014672,-0.000304
2263,UMC,7.145,0.018803,-0.00018
2264,SFBS,72.889999,0.013174,0.000183
2265,MOD,19.26,0.021731,0.000438
2266,ECOL,47.990002,0.024136,0.000714
2267,CENT,38.900002,0.013901,-0.000307
2268,PII,107.5,0.01729,-0.000156
2269,SILC,44.599998,0.01721,0.000181
2270,IMIAY,32.5,0.016645,-0.000393
2271,REFR,2.1806,0.034434,0.000496
2272,IVAC,6.11,0.021542,0.000106
2273,NEE,85.800003,0.011642,0.000267
2274,VRTS,191.821198,0.018021,-0.00034
2275,NS,14.6,0.016636,-0.000207
2276,BGAOY,1.85,0.020313,-0.000798
2277,PFD,11.4812,0.009891,-0.000468
2278,SRNE,1.1089,0.038058,-0.002418
2279,LLESF,5.23,0.013945,-0.000661
2280,ADES,2.5,0.02565,-0.001143
2281,EDF,4.32,0.013328,-0.000845
2282,LAND,19.167999,0.0175,-0.000159
2283,MOMO,7.785,0.036183,-0.00027
2284,NGLOY,19.290001,0.021721,0.000188
2285,OXBR,1.55,0.043497,0.000237
2286,SGU,10.3,0.013097,-4e-05
2287,SAN,2.91,0.017305,-0.000272
2288,OII,13.755,0.027019,0.000111
2289,NLY,21.592899,0.014361,-0.000585
2290,MFG,2.45,0.010505,-0.000157
2291,FLL,8.055,0.02984,0.000133
2292,GIB,86.870003,0.011351,-4e-06
2293,BDJ,9.1599,0.008587,-0.00011
2294,NMS,11.65,0.009483,-0.000405
2295,WSR,9.545,0.013682,0.000297
2296,JOUT,67.660004,0.017664,-0.000636
2297,CTR,28.219999,0.015191,0.000252
2298,CTRE,19.620001,0.013438,-0.000166
2299,WEN,23.285,0.012327,8.2e-05
2300,TTGPF,1.99,0.018479,-0.000715
2301,PTY,13.05,0.009962,-0.000526
2302,T,19.195,0.011047,-0.000125
2303,INVE,7.69,0.031215,-0.000533
2304,CYCC,0.725,0.038376,-0.002149
2305,FHN,24.5,0.014646,0.000582
2306,SBS,10.17,0.019262,0.000668
2307,LXRX,2.105,0.03672,-0.000323
2308,CCS,51.130001,0.022104,-0.000128
2309,INN,7.93,0.017479,-8.9e-05
2310,HALO,57.490002,0.01822,0.000461
2311,OVCHF,8.36,0.010607,-7.2e-05
2312,CLVS,0.188,0.072291,-0.002085
2313,CAVM,86.230003,0.013787,0.000479
2314,FWP,2.66,0.034976,-0.000941
2315,TRMR,7.36,0.029973,-0.000897
2316,HIX,5.1,0.009103,-0.000435
2317,NUV,8.725,0.005456,-0.000373
2318,DEO,185.240005,0.010484,6e-06
2319,NVRO,40.689999,0.028065,-0.001535
2320,UHT,51.599998,0.011255,-0.000199
2321,IGPPF,6.9,0.055423,0.002408
2322,CMCLF,0.48,0.027294,4.4e-05
2323,AREN,13.43,0.064941,0.001827
2324,SNV,40.509998,0.016389,5e-06
2325,CWCO,15.3101,0.018353,0.000519
2326,TACT,6.4103,0.029495,-0.000594
2327,MARPS,8.19,0.062363,0.002705
2328,NXN,11.5,0.009529,-0.000243
2329,LFVN,3.85,0.023422,-0.000602
2330,KBSTF,4.47,0.032899,-0.000263
2331,STEM,10.93,0.038565,-0.000927
2332,TTOO,1.48,0.050981,-0.003749
2333,HYB,6.9192,0.007903,-0.000369
2334,ENPH,320.450012,0.032189,0.001285
2335,MTN,259.100006,0.015697,-0.000179
2336,CXH,7.3178,0.006172,-0.000451
2337,GOF,16.208,0.007989,-0.00037
2338,LBTYA,19.209999,0.013685,-0.00039
2339,GMAN,77.924202,0.01352,0.000798
2340,JBAXY,11.4299,0.01544,-4.5e-05
2341,ALIOF,278.5,0.0,0.0
2342,DHT,9.8,0.018747,0.000785
2343,BANR,66.25,0.013205,0.000351
2344,ATI,30.15,0.020916,0.000702
2345,KWGPF,0.12,0.033584,-0.00285
2346,AGYS,62.279999,0.022762,0.000381
2347,COST,482.87439,0.01226,0.000352
2348,JPHLF,7.26,0.010323,-0.000163
2349,MIELY,19.865,0.020396,-0.000228
2350,ERII,22.040001,0.019444,0.000182
2351,SSNLF,40.599899,0.016371,1.8e-05
2352,NAII,7.7,0.022563,-0.000843
2353,CCUR,5250.0,0.019305,-0.000482
2354,AAOI,2.17,0.033297,-0.0013
2355,IAUGY,16.184999,0.017468,-6.7e-05
2356,RXEEY,19.1,0.025637,0.000199
2357,AVY,176.419998,0.012968,-0.000156
2358,LFUS,233.800003,0.014942,-7e-06
2359,UMBF,81.480003,0.013677,-9.9e-05
2360,SSYS,12.69,0.02903,-0.000515
2361,A,155.399994,0.013949,0.000166
2362,HAWK,0.02,0.078582,0.002532
2363,DSX,3.5999,0.026521,-0.000101
2364,S,15.955,0.0375,-0.000557
2365,DSEEY,4.27,0.025153,-5.3e-05
2366,RBGLY,14.39,0.014247,-0.000201
2367,MITEY,13.36,0.02504,6.4e-05
2368,DE,434.259186,0.014876,0.000389
2369,MG,4.25,0.020995,-0.000952
2370,SUPN,35.790001,0.017163,0.000327
2371,ZBH,125.190002,0.013497,-0.000231
2372,FRA,11.46,0.007812,-0.000178
2373,IGI,16.5802,0.007676,-0.000354
2374,RAND,14.68,0.023127,0.000128
2375,NVO,129.255005,0.014014,0.000682
2376,LTBR,4.51,0.042607,0.000294
2377,OCLR,8.26,0.022424,5.3e-05
2378,MA,355.225006,0.014479,4.6e-05
2379,UIHC,0.4404,0.037892,-0.002802
2380,CVLY,23.465,0.010647,0.000244
2381,WES,26.059999,0.017713,0.000404
2382,NWN,48.02,0.011134,-7e-05
2383,BCPC,131.360001,0.011913,5.6e-05
2384,VRNS,22.445,0.028635,-0.000886
2385,MHD,11.8402,0.006541,-0.000474
2386,MBUU,55.939999,0.018775,-0.000206
2387,SURG,7.23,0.04894,0.001292
2388,FTI,11.35,0.02409,0.000554
2389,STRI,0.08,0.073486,0.002383
2390,GPC,179.470001,0.010748,0.000517
2391,HGKGF,5.46,0.009368,-0.00011
2392,ANIP,40.23,0.025406,0.000475
2393,OVLY,20.49,0.012461,0.000237
2394,KRNY,9.71,0.012366,-0.000226
2395,NWBO,1.0,0.049996,0.000704
2396,WMK,86.349998,0.014063,0.000799
2397,JFEEF,10.8,0.015826,0.0
2398,AMP,322.5,0.014496,0.000448
2399,SAIA,233.940002,0.022984,0.000392
2400,TKOMY,20.440001,0.051676,0.001727
2401,IBA,49.610001,0.012314,0.00017
2402,RCS,5.4118,0.010846,-0.000415
2403,ZUMZ,22.645,0.025074,-0.000813
2404,NOC,528.179871,0.012331,0.000572
2405,GTWCF,1.63,0.005783,0.000275
2406,PODD,302.079987,0.021866,0.00035
2407,AGD,9.41,0.008645,-0.000297
2408,KMPR,54.0,0.0177,-0.000288
2409,KHC,40.125,0.010921,4.7e-05
2410,INTG,50.950001,0.027029,0.000422
2411,SPPI,0.4499,0.046842,-0.001833
2412,CSWYY,12.12,0.018298,-0.000657
2413,BRK-A,463914.4375,0.009384,0.000177
2414,DCO,49.509998,0.016895,-7e-06
2415,FPAFY,1.56,0.029223,0.000293
2416,DHI,84.974998,0.017707,3.6e-05
2417,PRSS,1.47,0.025479,-0.000414
2418,SMG,50.869999,0.021689,-0.001577
2419,WELPP,68.699997,0.007966,-0.000383
2420,NTGR,20.4,0.019467,-0.00065
2421,HD,323.769989,0.012828,9.2e-05
2422,LSCC,70.540001,0.02405,0.000623
2423,BA,186.410004,0.019194,-0.00016
2424,LPG,19.209999,0.02008,0.000633
2425,BTU,27.76,0.041341,0.002527
2426,OHI,29.355,0.013305,-0.000209
2427,NXPI,171.020004,0.018432,-5.7e-05
2428,ASPS,13.59,0.029137,0.001074
2429,SIEB,1.6461,0.029043,-0.001007
2430,ARHVF,0.305,0.034942,-0.000197
2431,NTRS,88.370003,0.014401,-0.000273
2432,O,64.445,0.009624,3.5e-05
2433,HKUOF,9.2,0.010925,-0.000698
2434,ASEKY,26.795,0.018368,-0.000478
2435,CSASF,13.01,0.0,0.0
2436,WHR,144.225006,0.015913,-0.000449
2437,TEDU,5.39,0.051774,6.2e-05
2438,YATRF,16.9,0.010939,-0.000624
2439,NFJ,11.53,0.009787,-0.000322
2440,NABZY,10.235,0.026608,0.000411
2441,HTH,28.77,0.014998,-0.000218
2442,RRGB,7.19,0.031788,-0.001603
2443,FSUMF,14.4228,0.023581,2.3e-05
2444,NNY,8.42,0.008348,-0.000214
2445,PT,0.57,0.074796,-0.000231
2446,BUSE,25.1,0.014176,0.000105
2447,PACB,9.3,0.043397,-0.000849
2448,SHLAF,192.399994,0.018835,-0.000499
2449,GCBC,72.775002,0.02079,0.001476
2450,FEO,9.64,0.010079,-0.000564
2451,BFIN,9.68,0.011288,-0.000191
2452,BOOT,62.305,0.02402,-0.000123
2453,VSH,22.201099,0.014068,8.4e-05
2454,TRNO,56.990002,0.011834,-0.0001
2455,IDKOF,22.139999,0.009421,-6.6e-05
2456,SRPT,122.18,0.021052,0.000832
2457,AVEO,14.89,0.030454,0.001642
2458,TCI,45.999901,0.018489,0.000604
2459,FLO,28.98,0.009569,0.000297
2460,LDOS,106.794998,0.011372,0.000114
2461,MFC,17.645,0.011193,-9.7e-05
2462,NID,13.175,0.004724,-0.000162
2463,BXC,67.32,0.03001,0.000888
2464,NTDOY,10.33,0.014103,-0.000363
2465,HTD,22.9111,0.009262,-7.7e-05
2466,PDM,9.17,0.013089,-0.000888
2467,HAS,59.389999,0.013695,-0.000555
2468,AGRX,0.2092,0.063533,-0.005599
2469,GXP,31.99,0.006717,0.000213
2470,FRGI,6.65,0.025006,-0.000796
2471,BIRDF,5.36,0.016084,-0.000236
2472,PWR,149.306,0.01671,0.000821
2473,ADDYY,61.52,0.018917,-0.001342
2474,BBRG,4.05,0.029828,0.000411
2475,NVMI,85.150002,0.020634,-1.4e-05
2476,ICPT,14.14,0.03221,1.2e-05
2477,GVDNY,64.650002,0.01309,-0.000409
2478,SIGI,89.830002,0.011954,0.000196
